codeLaniId,url,type,appeared
stencil,https://codelani.com/languages/stencil.html,template,2018
stl,https://codelani.com/languages/stl.html,assembly,1993
stockholm-format,https://codelani.com/languages/stockholm-format.html,textData,1997
stoical,https://codelani.com/languages/stoical.html,pl,2000
ston,https://codelani.com/languages/ston.html,application,2012
stoneknifeforth,https://codelani.com/languages/stoneknifeforth.html,pl,2008
storyscript,https://codelani.com/languages/storyscript.html,pl,2017
stos-basic,https://codelani.com/languages/stos-basic.html,pl,1988
strand-programming-language,https://codelani.com/languages/strand-programming-language.html,pl,1989
strat,https://codelani.com/languages/strat.html,pl,2018
stratego,https://codelani.com/languages/stratego.html,grammarLanguage,1998
strcmacs,https://codelani.com/languages/strcmacs.html,pl,1977
streamit,https://codelani.com/languages/streamit.html,pl,1992
strema,https://codelani.com/languages/strema.html,pl,1976
string-diagrams-notation,https://codelani.com/languages/string-diagrams-notation.html,notation,2007
stringbean,https://codelani.com/languages/stringbean.html,pl,2016
stripe,https://codelani.com/languages/stripe.html,webApi,2011
strips,https://codelani.com/languages/strips.html,pl,1969
strongtalk,https://codelani.com/languages/strongtalk.html,pl,1994
structured-audio-orchestra-language,https://codelani.com/languages/structured-audio-orchestra-language.html,pl,1999
structured-text,https://codelani.com/languages/structured-text.html,pl,2019
stx,https://codelani.com/languages/stx.html,pl,1999
stylus,https://codelani.com/languages/stylus.html,stylesheetLanguage,2010
sub,https://codelani.com/languages/sub.html,plzoo,2013
sublime-editor,https://codelani.com/languages/sublime-editor.html,editor,2008
sublime-syntax,https://codelani.com/languages/sublime-syntax.html,grammarLanguage,
sublime-syntax-test,https://codelani.com/languages/sublime-syntax-test.html,grammarLanguage,
subrip-text,https://codelani.com/languages/subrip-text.html,application,2005
subscript,https://codelani.com/languages/subscript.html,pl,2012
subtext,https://codelani.com/languages/subtext.html,pl,2005
subversion,https://codelani.com/languages/subversion.html,application,2000
subx,https://codelani.com/languages/subx.html,assembly,2019
sue,https://codelani.com/languages/sue.html,pl,1971
sugarj,https://codelani.com/languages/sugarj.html,grammarLanguage,
sugarss,https://codelani.com/languages/sugarss.html,textMarkup,2016
sugartex,https://codelani.com/languages/sugartex.html,textMarkup,2018
summer,https://codelani.com/languages/summer.html,pl,1980
sun-raster-format,https://codelani.com/languages/sun-raster-format.html,binaryDataFormat,1989
suneido,https://codelani.com/languages/suneido.html,pl,2000
superbasic,https://codelani.com/languages/superbasic.html,pl,1984
supercollider,https://codelani.com/languages/supercollider.html,pl,1996
supermac,https://codelani.com/languages/supermac.html,pl,1979
supertalk,https://codelani.com/languages/supertalk.html,pl,1989
superxpp,https://codelani.com/languages/superxpp.html,pl,2001
surge,https://codelani.com/languages/surge.html,pl,1958
svg,https://codelani.com/languages/svg.html,textMarkup,2001
svl,https://codelani.com/languages/svl.html,pl,
sw2,https://codelani.com/languages/sw2.html,pl,1986
swagger,https://codelani.com/languages/swagger.html,framework,2011
sweave,https://codelani.com/languages/sweave.html,template,2002
sweet-expressions,https://codelani.com/languages/sweet-expressions.html,pl,2013
swi-prolog,https://codelani.com/languages/swi-prolog.html,pl,1987
swift,https://codelani.com/languages/swift.html,pl,2014
swift-il,https://codelani.com/languages/swift-il.html,ir,2012
symbmath,https://codelani.com/languages/symbmath.html,pl,
symbol,https://codelani.com/languages/symbol.html,pl,1971
sympl,https://codelani.com/languages/sympl.html,pl,1970
synapse,https://codelani.com/languages/synapse.html,pl,1990
synchronized-multimedia-integration-language,https://codelani.com/languages/synchronized-multimedia-integration-language.html,pl,1997
syndicate,https://codelani.com/languages/syndicate.html,pl,2016
synergist,https://codelani.com/languages/synergist.html,pl,1986
synglish,https://codelani.com/languages/synglish.html,pl,1980
synon,https://codelani.com/languages/synon.html,pl,1986
synproc,https://codelani.com/languages/synproc.html,pl,1970
syntex,https://codelani.com/languages/syntex.html,pl,1972
syntol,https://codelani.com/languages/syntol.html,pl,1960
sysml,https://codelani.com/languages/sysml.html,pl,2000
system-v-abi,https://codelani.com/languages/system-v-abi.html,binaryExecutable,
systemverilog,https://codelani.com/languages/systemverilog.html,pl,2002
systemz,https://codelani.com/languages/systemz.html,pl,2000
t,https://codelani.com/languages/t.html,pl,1980
t2b,https://codelani.com/languages/t2b.html,pl,2018
t3x,https://codelani.com/languages/t3x.html,pl,1995
tab,https://codelani.com/languages/tab.html,pl,2015
tablatal,https://codelani.com/languages/tablatal.html,pl,2017
tableau-app,https://codelani.com/languages/tableau-app.html,application,2003
tablog,https://codelani.com/languages/tablog.html,pl,1984
tabsol,https://codelani.com/languages/tabsol.html,pl,1960
tabtran,https://codelani.com/languages/tabtran.html,pl,1967
tac,https://codelani.com/languages/tac.html,pl,1959
tacl,https://codelani.com/languages/tacl.html,pl,1999
tacpol-programming-language,https://codelani.com/languages/tacpol-programming-language.html,pl,1976
tactics,https://codelani.com/languages/tactics.html,pl,1972
tads,https://codelani.com/languages/tads.html,application,1988
taichi,https://codelani.com/languages/taichi.html,pl,2019
tal,https://codelani.com/languages/tal.html,pl,2008
tale,https://codelani.com/languages/tale.html,pl,1986
tall,https://codelani.com/languages/tall.html,pl,1962
tamgu,https://codelani.com/languages/tamgu.html,pl,2019
tampio,https://codelani.com/languages/tampio.html,pl,2017
tao,https://codelani.com/languages/tao.html,pl,1983
tap,https://codelani.com/languages/tap.html,protocol,1988
tap-code,https://codelani.com/languages/tap-code.html,notation,1941
taql,https://codelani.com/languages/taql.html,queryLanguage,1997
tarmac,https://codelani.com/languages/tarmac.html,pl,1990
tarot,https://codelani.com/languages/tarot.html,compiler,2017
tasm,https://codelani.com/languages/tasm.html,pl,
taxa,https://codelani.com/languages/taxa.html,pl,2014
taxis,https://codelani.com/languages/taxis.html,pl,1980
tbox-lib,https://codelani.com/languages/tbox-lib.html,library,2010
tcc,https://codelani.com/languages/tcc.html,pl,1997
tcl,https://codelani.com/languages/tcl.html,pl,1988
tcoz,https://codelani.com/languages/tcoz.html,pl,2002
tcp,https://codelani.com/languages/tcp.html,protocol,1974
tcsh,https://codelani.com/languages/tcsh.html,pl,1983
tcsp,https://codelani.com/languages/tcsp.html,pl,1995
tdfl,https://codelani.com/languages/tdfl.html,pl,1990
tdms,https://codelani.com/languages/tdms.html,pl,1970
tea,https://codelani.com/languages/tea.html,textMarkup,1997
tea-pl,https://codelani.com/languages/tea-pl.html,pl,
teco,https://codelani.com/languages/teco.html,pl,1963
tefkat,https://codelani.com/languages/tefkat.html,pl,2004
tektronix,https://codelani.com/languages/tektronix.html,pl,1980
tela,https://codelani.com/languages/tela.html,pl,2000
telcomp,https://codelani.com/languages/telcomp.html,pl,1966
telefile-assembly,https://codelani.com/languages/telefile-assembly.html,assembly,1952
telnet-protocol,https://codelani.com/languages/telnet-protocol.html,protocol,1969
telos,https://codelani.com/languages/telos.html,pl,1990
telsim,https://codelani.com/languages/telsim.html,pl,1966
templar,https://codelani.com/languages/templar.html,pl,1993
template-attribute-language,https://codelani.com/languages/template-attribute-language.html,template,2007
tempo,https://codelani.com/languages/tempo.html,pl,1995
temporal-prolog,https://codelani.com/languages/temporal-prolog.html,pl,1983
tengo,https://codelani.com/languages/tengo.html,pl,2019
tensorflow,https://codelani.com/languages/tensorflow.html,library,2015
tern,https://codelani.com/languages/tern.html,pl,2019
ternary-notation,https://codelani.com/languages/ternary-notation.html,notation,2001
terra,https://codelani.com/languages/terra.html,pl,2012
terse,https://codelani.com/languages/terse.html,assembly,1986
tetra,https://codelani.com/languages/tetra.html,pl,2017
tetruss-app,https://codelani.com/languages/tetruss-app.html,application,1996
tex,https://codelani.com/languages/tex.html,pl,1978
texpr,https://codelani.com/languages/texpr.html,pl,2013
text-executive-programming-language,https://codelani.com/languages/text-executive-programming-language.html,pl,1979
textadept-editor,https://codelani.com/languages/textadept-editor.html,editor,
texti,https://codelani.com/languages/texti.html,textMarkup,
textile,https://codelani.com/languages/textile.html,textMarkup,2002
textmate-editor,https://codelani.com/languages/textmate-editor.html,editor,2004
texy,https://codelani.com/languages/texy.html,textMarkup,2004
tfl,https://codelani.com/languages/tfl.html,pl,1996
the-message-system,https://codelani.com/languages/the-message-system.html,pl,1967
theos-multi-user-basic,https://codelani.com/languages/theos-multi-user-basic.html,pl,1977
thinbasic,https://codelani.com/languages/thinbasic.html,pl,2004
thinglab,https://codelani.com/languages/thinglab.html,pl,1979
think-c,https://codelani.com/languages/think-c.html,pl,1986
thorn,https://codelani.com/languages/thorn.html,pl,2014
threaded-lists,https://codelani.com/languages/threaded-lists.html,pl,1959
thrift,https://codelani.com/languages/thrift.html,idl,2007
tht,https://codelani.com/languages/tht.html,pl,2017
thue-programming-language,https://codelani.com/languages/thue-programming-language.html,pl,2004
thune,https://codelani.com/languages/thune.html,pl,2014
thymeleaf,https://codelani.com/languages/thymeleaf.html,template,2011
ti-basic,https://codelani.com/languages/ti-basic.html,pl,1970
ti-basic-assembly,https://codelani.com/languages/ti-basic-assembly.html,pl,1970
tibbo-basic,https://codelani.com/languages/tibbo-basic.html,pl,2000
tibet,https://codelani.com/languages/tibet.html,framework,1997
tick-c,https://codelani.com/languages/tick-c.html,pl,1997
tics,https://codelani.com/languages/tics.html,pl,1973
tiddlywiki,https://codelani.com/languages/tiddlywiki.html,template,2004
tidyverse,https://codelani.com/languages/tidyverse.html,library,2016
tiff-format,https://codelani.com/languages/tiff-format.html,binaryDataFormat,1986
tiger-basic,https://codelani.com/languages/tiger-basic.html,pl,1986
tilton,https://codelani.com/languages/tilton.html,pl,2000
timber-programming-language,https://codelani.com/languages/timber-programming-language.html,pl,1999
timed-csp,https://codelani.com/languages/timed-csp.html,pl,1986
tinkertoy,https://codelani.com/languages/tinkertoy.html,pl,1988
tiny-basic,https://codelani.com/languages/tiny-basic.html,pl,1975
tinyc-compiler,https://codelani.com/languages/tinyc-compiler.html,compiler,2001
tinygo-compiler,https://codelani.com/languages/tinygo-compiler.html,compiler,
titan,https://codelani.com/languages/titan.html,pl,2017
titanium,https://codelani.com/languages/titanium.html,pl,1998
tla,https://codelani.com/languages/tla.html,pl,1999
tls,https://codelani.com/languages/tls.html,protocol,1999
tmg,https://codelani.com/languages/tmg.html,grammarLanguage,1968
tmlanguage,https://codelani.com/languages/tmlanguage.html,grammarLanguage,
toadskin,https://codelani.com/languages/toadskin.html,esolang,2003
toi,https://codelani.com/languages/toi.html,pl,2015
tom,https://codelani.com/languages/tom.html,pl,2001
tom-oopl,https://codelani.com/languages/tom-oopl.html,pl,1999
tomal,https://codelani.com/languages/tomal.html,pl,1975
toml,https://codelani.com/languages/toml.html,metaLanguage,2013
toolbus,https://codelani.com/languages/toolbus.html,pl,1998
toontalk,https://codelani.com/languages/toontalk.html,pl,1995
topaz,https://codelani.com/languages/topaz.html,pl,2011
topshell,https://codelani.com/languages/topshell.html,pl,2018
torchscript,https://codelani.com/languages/torchscript.html,pl,2018
tornado,https://codelani.com/languages/tornado.html,template,2009
tosh,https://codelani.com/languages/tosh.html,pl,2015
touchdevelop,https://codelani.com/languages/touchdevelop.html,pl,2012
toy-lang,https://codelani.com/languages/toy-lang.html,pl,2018
tpdl-star,https://codelani.com/languages/tpdl-star.html,pl,1991
trac,https://codelani.com/languages/trac.html,pl,1964
trace,https://codelani.com/languages/trace.html,pl,1967
trafola-h,https://codelani.com/languages/trafola-h.html,pl,1991
traits,https://codelani.com/languages/traits.html,pl,1982
tramp,https://codelani.com/languages/tramp.html,pl,1968
tranquil,https://codelani.com/languages/tranquil.html,pl,1966
transact-sql,https://codelani.com/languages/transact-sql.html,queryLanguage,1984
transaction-language-1,https://codelani.com/languages/transaction-language-1.html,pl,1984
transcode,https://codelani.com/languages/transcode.html,pl,1953
transforma,https://codelani.com/languages/transforma.html,pl,1985
translang,https://codelani.com/languages/translang.html,pl,
treelang,https://codelani.com/languages/treelang.html,pl,1988
treet,https://codelani.com/languages/treet.html,pl,1964
trellis,https://codelani.com/languages/trellis.html,pl,1985
trio,https://codelani.com/languages/trio.html,pl,1990
triple,https://codelani.com/languages/triple.html,pl,2002
triroff,https://codelani.com/languages/triroff.html,pl,1983
troff,https://codelani.com/languages/troff.html,pl,1973
trs-80-color-computer,https://codelani.com/languages/trs-80-color-computer.html,pl,1980
truck,https://codelani.com/languages/truck.html,pl,2019
true-basic,https://codelani.com/languages/true-basic.html,pl,1983
ts,https://codelani.com/languages/ts.html,pl,1988
tscript,https://codelani.com/languages/tscript.html,pl,2012
tsl,https://codelani.com/languages/tsl.html,pl,1985
tsql2,https://codelani.com/languages/tsql2.html,pl,1996
tsquery,https://codelani.com/languages/tsquery.html,queryLanguage,2018
tsv,https://codelani.com/languages/tsv.html,metaLanguage,1993
ttcn,https://codelani.com/languages/ttcn.html,pl,1992
ttm,https://codelani.com/languages/ttm.html,pl,1968
ttsneo,https://codelani.com/languages/ttsneo.html,pl,2006
tuple-space,https://codelani.com/languages/tuple-space.html,pl,1988
tuplemarkup,https://codelani.com/languages/tuplemarkup.html,textMarkup,2012
